order_id,company,account_manager,address,city,state,zip_code,cost,sales
71b148de,Kaiser-Wang,Stanley Hudson,59488 Moore Street,South Nicholeborough,IA,95071,70,105
71b14910,Smith PLC,Dwight Schrute,5963 Sandra Grove Suite 794,Randyburgh,AL,96815,49.6,74.4
71b1494c,"Price, Li and Atkinson",Andy Bernard,80645 Miller Views Suite 665,Joelshire,KS,36398,104.9,157.4
71b1497e,Lowery and Sons,Andy Bernard,696 Newton Run,Rileybury,ND,65937,65.3,97.9
71b149b0,Harris-Gibbs,Andy Bernard,804 Carter Haven Apt. 887,Meyerside,DC,4692,70.8,106.2
71b149ec,Walker and Sons,Dwight Schrute,2106 Bender Islands Suite 109,North Crystalhaven,KY,70336,80,120
71b14a1e,Meyer Group,,0257 Daniel Walk,Ericaland,MT,20064,115.5,173.3
71b14a50,Brewer and Sons,Dwight Schrute,096 Johnson Hollow,Lake Adam,ME,2077,152.4,228.6
71b14a82,Winters-Williams,Andy Bernard,111 Christopher Terrace,Amyland,WI,7863,112.9,169.4
71b14abe,King-Smith,Dwight Schrute,7246 Sarah Mills,Andrewport,AZ,94069,129.9,194.9
71b14af0,Phillips-Mooney,Meredith Palmer,351 Davis Branch Suite 733,Lake Julia,VA,18433,224.9,337.4
71b14b22,Fuentes-Martin,,2591 Edwin Route,West Michelle,FL,34906,39.2,58.8
71b14b5e,Hendricks-Klein,Andy Bernard,979 Sean Garden,Annafort,ME,78724,55,82.5
71b14b90,"Sutton, Thompson and Beltran",Andy Bernard,742 Edward Ford Apt. 069,Dixonbury,AZ,22596,90,135
71b14bc2,Villanueva-Camacho,Creed Patton,122 Sullivan Port Apt. 948,North Rachel,NJ,66577,100.6,150.9
71b14bf4,Mccormick and Sons,Meredith Palmer,28792 Rodriguez Locks,Davidstad,AL,77576,75,112.4
71b14c30,"Bridges, Banks and Bryant",Dwight Schrute,863 Bishop Run Apt. 698,Arnoldmouth,NC,9514,72,108
71b14c62,Webb Group,Creed Patton,664 Debbie Island Suite 921,Heatherfort,PA,40025,109.8,164.8
71b14c9e,Cantrell-Nash,Stanley Hudson,4086 Smith Cove Suite 438,New Roy,MI,88880,135,202.5
71b14cd0,Walter-Rodriguez,Ryan Howard,9375 Cole Port Apt. 609,New Sheilachester,MN,23392,110.2,165.3
71b14d02,Martin Group,Dwight Schrute,2958 Laurie Ports Suite 628,Gregoryfurt,TX,18392,69,103.5
71b14d3e,"Garza, Wong and Bell",,21783 Paul Station Suite 951,Lake Erikashire,KY,59735,344.9,517.4
71b14d70,Lopez and Sons,Creed Patton,5872 Gill Parkways Apt. 069,New Codyhaven,NC,96372,120.5,180.8
71b14da2,"Reilly, Mcfarland and Jones",,25244 Mills Passage,Gomezhaven,MD,52664,33.3,49.9
71b14dd4,"Palmer, Perkins and Kennedy",,41230 Jodi Vista,Timothymouth,AR,99711,40.6,60.9
71b14e10,Wilkerson-Stuart,Phyllis Vance,80981 Price Lakes,South Dawn,HI,68805,19.6,29.4
71b14e42,Abbott-Murray,Dwight Schrute,39366 Thompson Plaza Apt. 877,Normanborough,KS,11322,88.3,137.4
71b14e74,Reynolds-Collins,Andy Bernard,895 Alvarado Stravenue,Lake Peter,VT,80008,113,169.4
71b14eb0,Edwards and Sons,Michael Scott,2151 Barnes Gateway Suite 748,Lake Erica,PA,94199,118.3,177.5
71b14ee2,"Schroeder, Morris and Castillo",,1582 Conrad Turnpike Apt. 298,Shawnhaven,OR,1275,47.2,70.8
71b14f14,"Costa, Fischer and Davies",,12908 Costa Alley Apt. 186,West Josehaven,AL,13867,78.8,118.2
71b14f50,Bates-Jimenez,Andy Bernard,02658 Colleen Prairie Apt. 012,New Susan,ME,3866,110.1,165.2
71b14f82,Singleton-Rogers,Andy Bernard,20452 Daniel Groves,Howellfort,WY,65786,209.9,314.9
71b14fb4,Mason-Barnes,Andy Bernard,2307 Richard Views,Ashleybury,WI,72750,117.5,176.3
71b14fe6,Brown and Sons,Andy Bernard,49898 Harrison Camp Apt. 744,North Jacqueline,IN,10965,66,99
71b15018,"Mooney, Stein and Thomas",Kevin Malone,67215 Potter Light Apt. 207,Connieton,UT,97360,71.3,107
71b15054,Stark Inc,Dwight Schrute,37594 Terry Fords Suite 121,New Robertbury,TN,49920,129.7,194.6
71b15086,Hunt-Camacho,Dwight Schrute,524 James Crossroad,East Kylestad,AL,86686,155.9,233.9
71b150b8,"Christensen, Johnson and Simmons",Andy Bernard,81681 Jennifer Extension,Rayville,TN,79214,50,75
71b150f4,Suarez-Hamilton,Dwight Schrute,3467 Justin Terrace Suite 115,Elizabethville,OR,72018,114.9,172.4
71b15126,Anderson Inc,Kevin Malone,12172 West Isle,North Crystalhaven,PA,36533,57.8,86.7
71b15158,"Holmes, Banks and Floyd",Stanley Hudson,692 Wells Rapids Apt. 719,Robertside,NV,34353,82.5,123.8
71b15194,Anthony-Oconnor,Dwight Schrute,776 Williams Crescent,Michaelfurt,OR,2810,54.8,82.2
71b151c6,Bates-Jimenez,Phyllis Vance,02658 Colleen Prairie Apt. 012,New Susan,ME,3866,82.5,123.7
71b151f8,"Wilkinson, Morales and Wilson",Dwight Schrute,652 Watts Via Apt. 066,Davidberg,ME,96079,140,209.9
71b15228,Martinez Group,Dwight Schrute,926 Gonzales Land Apt. 227,Port Mariaborough,LA,47477,27.5,41.3
71b15266,Perez LLC,Andy Bernard,2529 Denise Trail Suite 123,Lindseymouth,MI,53245,119.6,179.4
71b15298,"Blackwell, Brown and Hogan",Dwight Schrute,1856 Erica Drive Apt. 949,Sherryburgh,DE,99301,67.5,101.3
71b152ca,Lawson-Robinson,,85856 Brianna Villages Apt. 976,Lake David,OR,46553,92.5,138.8
71b15306,Moore-Cruz,Ryan Howard,0164 Mary Lodge,Lake Lancefort,PA,3523,119.6,179.4
71b15338,"Sanchez, Fox and Miller",Andy Bernard,072 Gonzalez Land Apt. 781,Lake Rebeccachester,TX,89670,38.2,60.6
71b15368,Cochran-Andrews,,8684 Cameron Drive Apt. 274,Meltonport,AR,47447,57.8,86.7
71b153a6,Foster-Jackson,Andy Bernard,901 Gary Tunnel Suite 325,Douglasport,AR,35728,57.8,86.7
71b153d8,"Russell, Johnson and Powers",,0513 Whitney Mission,Williamsonville,TN,69579,134.3,201.5
71b1540a,Hernandez-Reynolds,Dwight Schrute,20871 Johnathan Hollow Apt. 287,Lake Evan,NY,67266,69.2,103.8
71b1543a,Hartman-Wood,Ryan Howard,464 Heather Stream,East Jacquelineborough,PA,37415,34.5,51.8
71b15478,"Bell, Rose and Walters",,4859 Ryan Prairie Suite 022,Andersonshire,WV,46477,22.6,33.9
71b154a8,Harris-Wright,Ryan Howard,83699 Wilson Walk,Port Shane,VT,33224,73.6,110.4
71b154f0,"Williams, Li and Rodriguez",Stanley Hudson,1600 Leroy Pines,South Michael,HI,9216,65,97.5
71b1552c,Rivers and Sons,Dwight Schrute,43411 Contreras Ways,Michelleborough,ND,72532,135,202.5
71b15568,Wells-Campbell,,6692 Brown Bridge,Robertshire,WA,25448,72,107.9
71b1559a,Maldonado-Oneill,Kevin Malone,85117 Candace Cape Suite 772,Jonesshire,WI,20128,180,270
71b155d8,"Curry, Jones and Strong",Creed Patton,5681 Baker Track,South Christophershire,AZ,65743,52.5,78.8
71b15608,"Burns, Fitzgerald and Sandoval",Andy Bernard,80554 Wilson Junction Suite 032,Robertview,TX,65491,92.5,138.8
71b1563a,Walsh-White,Meredith Palmer,65169 Hicks Branch,East Josephmouth,SD,27181,9,13.5
71b15676,"Costa, Fischer and Davies",Phyllis Vance,12908 Costa Alley Apt. 186,West Josehaven,AL,13867,90.6,135.9
71b156a8,Tran-Lamb,Creed Patton,20150 Bowers Streets Suite 307,Weavermouth,NY,66543,96.5,144.8
71b156da,Williams Group,Dwight Schrute,87779 Moses Landing,Willieshire,NE,97802,125.9,188.9
71b15718,Harris-Marquez,Creed Patton,74060 Larson Islands Suite 097,Millsville,NC,25477,184.9,277.4
71b15748,"Palmer, Jackson and Warren",Stanley Hudson,35359 Trevino Locks,Alvarezland,GA,61389,33.1,49.7
71b1577a,"Griffin, Wade and Oneill",Dwight Schrute,5189 Brian Manor Apt. 190,Williamsonburgh,NV,55567,20,30
71b157b6,Garcia-Rose,,24978 King Forge Suite 168,Erikland,KS,71733,64.9,104.9
71b157e8,"Thomas, Brooks and Martinez",Kevin Malone,34746 Brooks Valleys Suite 662,Jonesberg,MS,600,104.9,157.4
71b1581a,Berry-Navarro,Andy Bernard,69601 Grimes Ridge Apt. 758,Rachelville,AR,21445,79.4,119.1
71b15858,"Pope, Martinez and Smith",Creed Patton,19507 Myers Station Suite 844,Kevinfort,WA,95538,54,81
71b15888,Hatfield-Lopez,,7807 Mack Parks,Robinmouth,NC,33301,35,52.5
71b158ba,Wright Ltd,Creed Patton,53067 Yvonne Glens,Brianview,MI,69899,100.4,150.6
71b158f6,Hansen-Frazier,Andy Bernard,690 Hill Coves Apt. 337,North Angela,PA,67840,35,52.5
71b15928,Beltran Inc,,78893 Barbara Burg Suite 579,New Ashley,NY,69686,125,187.5
71b1595a,Macdonald-Owen,Stanley Hudson,359 Janet Neck Suite 836,Port Eugene,NM,73955,62.5,94.9
71b15998,Howard-Rodriguez,Stanley Hudson,5705 Lopez Island,New Jeffreychester,MI,1620,344.9,517.4
71b159c8,Owens and Sons,,0711 William River Suite 176,Theresaside,LA,75018,68.3,102.5
71b159fa,"Ingram, Washington and Anderson",Kevin Malone,961 Michael Lake Apt. 492,New Geoffrey,MD,24009,155,232.5
71b15a2c,Flynn LLC,,639 Theresa Cape Apt. 006,South Jesus,VT,68041,147.5,221.3
71b15a68,"Rodriguez, Miller and Young",Stanley Hudson,0322 Johnson Tunnel Suite 679,West Bryan,AL,29685,135,202.5
71b15a9a,Walsh-Spence,Michael Scott,01572 Collin Knoll Apt. 139,New Jeremy,RI,61512,135,202.5
71b15acc,Pena LLC,Meredith Palmer,15698 Hill Isle,West Bonnie,SC,64843,60,90
71b15b08,Reed-Jenkins,Creed Patton,6227 Ashley Villages,Flemingberg,NJ,45100,74.9,112.4
71b15b3a,"Carlson, Padilla and Price",Andy Bernard,18233 Hendricks Junctions,Vazquezfurt,WV,31409,94.3,141.4
71b15b6c,Ramos-Rodriguez,Dwight Schrute,6236 Vickie Loop Suite 989,Christopherside,CA,56690,87.4,131.1
71b15b9e,Smith Ltd,Andy Bernard,3172 Patrick Junction,West Timothyport,DE,70929,33.7,50.6
71b15bda,Kelley-Khan,,705 Daniel Knoll Apt. 624,Lake Pamelabury,ME,5507,70,105
71b15c0c,Johnson Group,Andy Bernard,55811 Jennifer Vista,Christopherstad,RI,88049,159.6,239.4
71b15c3e,Davenport LLC,Michael Scott,663 Kristi Rapid,Allisonton,NH,76886,35,52.5
71b15c7a,Evans PLC,,651 Jeffrey Extension Apt. 701,North Nancy,NH,77758,125,187.4
71b15cac,Johnson-Hall,,6986 Mclaughlin Stream Suite 722,North Janet,RI,25662,85,127.4
71b15cde,"Snyder, Daniels and Calderon",Michael Scott,552 Wade Greens,Warrenshire,CT,90057,50,75
71b15d1a,Baker-Hopkins,Michael Scott,7147 Donald Station,East James,SC,40293,19.3,29
71b15d4c,Williams Group,Dwight Schrute,87779 Moses Landing,Willieshire,NE,97802,105,157.5
71b15d7e,"Thomas, Gonzalez and Berry",Andy Bernard,27749 Powell Trace Apt. 016,Lisaburgh,WY,6960,162,243
71b15dba,"Clark, Bailey and Reyes",Ryan Howard,38766 Brett Junction Apt. 670,North Chelsea,ID,23319,30.5,45.7
71b15dec,Osborne PLC,Dwight Schrute,9593 Walker Port Suite 184,Atkinsonview,MN,31756,41,61.5
71b15e1e,Price PLC,,595 Cox Bypass,East Beth,OH,39465,260,389.9
71b15e50,Bennett LLC,Kevin Malone,8386 Carolyn Port,South Joannaport,NC,4584,100,149.9
71b15e8c,"Salinas, Anderson and Jones",Andy Bernard,0563 Amy Dale,West James,CO,65164,100.7,151.1
71b15ebe,Wilson Group,Dwight Schrute,617 Ortiz Park Suite 285,West Deborah,SD,44008,131.7,197.6
71b15ef0,Daniel Group,Stanley Hudson,1068 Mitchell Heights Suite 146,East Jamestown,AL,11992,74.7,112.1
71b15f2c,James-Barr,Andy Bernard,7102 Tate Underpass,Staceybury,AR,28913,64.8,97.2
71b15f5e,Beltran Inc,,78893 Barbara Burg Suite 579,New Ashley,NY,69686,104.9,157.4
71b15f90,"Miller, Peterson and Davis",Andy Bernard,15600 Bishop Manors Apt. 527,North Jacqueline,SD,19717,150,225
71b15fcc,"Sanchez, Fox and Miller",Dwight Schrute,072 Gonzalez Land Apt. 781,Lake Rebeccachester,TX,89670,10,15
71b15ffe,Carr-Meza,Creed Patton,3267 Frank Trace,Lake Destiny,CO,74873,44.5,66.8
71b16030,Simpson-Mclaughlin,Dwight Schrute,19401 Kelley Turnpike Suite 930,New Peterville,FL,13503,39.4,59.1
71b1606c,"Smith, Jones and Chapman",Dwight Schrute,217 Thompson Village Suite 348,Johnview,DE,35066,109.9,164.9
71b1609e,Smith-Jones,Dwight Schrute,613 Heather Plaza,East Erintown,ID,18545,48.4,72.6
71b160da,Morris-Gomez,,7767 Gregory Loaf,Luketon,MD,4102,30.7,46.1
71b1610c,Davis-Long,Phyllis Vance,9442 Michael Neck Apt. 569,Port Jenniferfurt,HI,71247,41.3,62
71b1613e,Evans LLC,Dwight Schrute,314 Sandra Union Suite 684,Amystad,GA,54183,74.7,112.1
71b16170,"Willis, Blair and Taylor",,099 Ann Vista Suite 897,Josephbury,MI,55894,65,97.5
71b161ac,Clayton-Jones,,560 Leah Park,Port Coryfurt,DE,61670,35.7,53.6
71b161de,"Newman, Williams and Brown",,33034 Amy Inlet,Alexisside,OK,98570,177.5,266.2
71b1622e,Jackson-Howard,Phyllis Vance,2789 Michael Circle,Lake Mia,KS,5129,200.1,300.2
71b16262,Robinson PLC,,7481 Mitchell Tunnel Apt. 136,West Lisa,FL,47273,147.5,221.3
71b1629c,Kaiser-Wang,Meredith Palmer,59488 Moore Street,South Nicholeborough,IA,95071,33.2,49.8
71b162cc,"Carpenter, James and Perez",Dwight Schrute,0953 Gonzales Fords,Allisonbury,NM,50677,37.8,56.7
71b1630a,Howell Inc,Stanley Hudson,140 Jeff Creek,Williamsberg,WA,27561,125.9,188.9
71b1633a,Allen PLC,Andy Bernard,71025 Quinn Trace,South Susantown,RI,68196,52.3,78.5
71b16378,Chaney LLC,Dwight Schrute,4682 Jones Station Apt. 816,Tylerbury,LA,82832,47.2,70.8
71b163a8,Shields Ltd,Phyllis Vance,57689 Emily Branch Suite 434,Briannaburgh,VA,23299,94.4,141.6
71b163dc,Graves and Sons,Dwight Schrute,583 Graham Route Suite 223,New Robertshire,AZ,32766,147.5,221.3
71b16418,Wright-Huffman,Dwight Schrute,5699 Lisa Gateway Suite 493,Sharonton,IL,66410,66.3,99.4
71b1644a,"Maxwell, Pace and Aguilar",Creed Patton,222 Dudley Path,New Nicole,MT,88616,130,195
71b1647a,"Oneal, Brewer and Salazar",Dwight Schrute,238 Robinson Fords,Leefort,WY,88285,130,194.9
71b164ae,Hernandez-Banks,Stanley Hudson,430 Allen Canyon Suite 315,South Keith,WV,30630,64.1,96.2
71b164e8,Dickerson and Sons,Stanley Hudson,4975 Luna Place,West Jamesville,NH,69907,72.4,108.6
71b1651c,Villegas-Richards,,122 Woods Drive Suite 147,Timothyton,VA,50653,173.3,259.9
71b1654c,Allen PLC,Dwight Schrute,71025 Quinn Trace,South Susantown,RI,68196,52.8,79.2
71b1658a,Malone-Brooks,Dwight Schrute,90969 Hill Fork,Jasmineberg,NV,514,167.9,251.9
71b165ba,Gibson-Richardson,,3982 Sarah Oval,West Angel,NY,17812,73.5,110.3
71b165ee,Myers-Lee,Stanley Hudson,340 Jacobs Haven,South Randy,MD,36357,264.9,397.4
71b16628,Carter-Tyler,Dwight Schrute,8904 Logan Gateway Apt. 746,Manningside,TN,7399,304.1,456.2
71b1665c,Hatfield-Lopez,Creed Patton,7807 Mack Parks,Robinmouth,NC,33301,153.3,230
71b1668c,Bell Ltd,Ryan Howard,94102 Samuel Manor,Shafferchester,SC,81440,190,285
71b166c0,Jordan Group,Kevin Malone,0692 Smith Crest Apt. 367,East Timothyside,KY,13019,180,270
71b166f4,Velez-Lucas,Kevin Malone,166 Sean Circles,West Joseph,CA,20343,60,90
71b1672e,"Ramirez, Gonzalez and Glover",Stanley Hudson,254 Lewis Lights,Port Matthewtown,TX,62665,306.8,460.2
71b16762,"Gomez, Patel and Ruiz",Stanley Hudson,812 Jack Lights Apt. 856,Lake Toniton,NV,22173,100,150
71b16792,"Houston, Moore and Savage",Stanley Hudson,229 House Freeway Apt. 691,New Robertside,KS,89101,65.3,98
71b167cc,Johnson-Smith,,56503 Campbell Center Apt. 026,East Makaylachester,NJ,32327,129.9,194.8
71b16800,Campbell-Proctor,Stanley Hudson,32274 Devin Wells Suite 101,Ericamouth,WA,32739,124.8,187.2
71b16834,"Curtis, Robinson and Lyons",Stanley Hudson,17107 Ford Ferry,Kerrchester,SC,68358,76,114
71b1686e,Rivera-Caldwell,Andy Bernard,598 Martin Mountain Suite 151,South Anthony,SC,62942,77.4,116.1
71b1689e,Johnson-Keller,,17375 Powers Extension,Brownfort,NY,31922,40,60
71b168dc,Hampton PLC,Kevin Malone,569 Robinson Road,Sheltonchester,ME,19206,70,105
71b1690c,"Nelson, Leach and Sparks",Dwight Schrute,13728 Austin Cliffs Suite 641,Priceville,WV,14281,18.6,27.9
71b16940,Wilson PLC,Andy Bernard,3108 Erica Roads,Tammyfurt,NC,62188,130.1,195.2
71b16974,Gentry-Mills,Phyllis Vance,7377 Dawson Stream,Mejiafort,HI,21519,185,277.4
71b169ae,Cain-Ward,Creed Patton,5923 Stevens Islands Apt. 558,Karenburgh,WI,44728,18.6,27.9
71b169e2,"Mclean, Novak and Williams",Ryan Howard,77276 Smith Light,Blanchardland,FL,10264,69.2,103.8
71b16a1c,Jones PLC,Stanley Hudson,319 Wise Lock Suite 268,North Warren,CO,9302,199.9,299.9
71b16a4c,"White, Kennedy and Mason",,56694 Jacqueline Ways Apt. 380,Obrienmouth,MI,49628,97,149.2
71b16a80,Fry-Richmond,Andy Bernard,770 Gordon Avenue,Gabrielland,IN,7790,176.1,264.1
71b16ab4,Allen Ltd,Kevin Malone,77011 Daisy Ferry Suite 800,Wolfebury,MI,57112,62.9,94.4
71b16aee,Mcconnell-Duffy,Phyllis Vance,76521 Rebecca Pass,Ramirezside,LA,80461,150,225
71b16b1e,"Jackson, Knight and Jackson",Stanley Hudson,28338 Glenn Ford,East Peter,TN,80780,48,72
71b16b52,Hughes PLC,Andy Bernard,82480 Sophia Summit,Freemanberg,SC,18285,113.4,170.1
71b16b86,Wright Ltd,Michael Scott,53067 Yvonne Glens,Brianview,MI,69899,160,240
71b16bc0,Ford-Wilson,Dwight Schrute,7582 Allison Plains Apt. 477,Jessicafort,CA,38470,111.8,167.7
71b16bf4,"Miller, Ward and Schmitt",Creed Patton,17376 Jason Park,Bridgesview,MN,51992,154.6,231.9
71b16c24,Hernandez-Banks,Andy Bernard,430 Allen Canyon Suite 315,South Keith,WV,30630,96.4,144.6
71b16c62,"Hart, Cameron and Johnson",,88615 Chavez Crossing,Ronaldmouth,KS,99190,67.5,101.3
71b16c92,Warren Inc,Phyllis Vance,33664 Wayne Plains,New Sharon,SD,18786,110,165
71b16cc6,"Griffin, Lopez and Smith",,2831 Regina Alley Apt. 560,North Kimberly,TX,46627,163.4,245.1
71b16cf6,Jackson-Bishop,Creed Patton,4989 Carl Avenue Apt. 679,Tracistad,KS,42312,79.4,119.1
71b16d34,"Schroeder, Morris and Castillo",Phyllis Vance,1582 Conrad Turnpike Apt. 298,Shawnhaven,OR,1275,155.7,233.6
71b16d64,Welch Ltd,Andy Bernard,590 Sarah Extension,West Richardland,UT,93581,155,232.5
71b16d98,"Barrera, Torres and Walker",Stanley Hudson,6341 Herman Dale,Adamsside,NM,83070,109.9,164.9
71b16dd2,Mcneil and Sons,Ryan Howard,89477 Corey Place Suite 228,Smithmouth,CT,50048,210,315
71b16e06,"Knight, Gray and Espinoza",,9736 Bird Key,East Adam,AL,11793,43.7,65.5
71b16e36,Davis-Ayers,Phyllis Vance,76010 Stephen Plain Suite 730,Cookborough,WV,34141,150,225
71b16e68,Torres-Murray,Stanley Hudson,318 Albert Plains,Mccoyview,NM,9558,79.6,119.4
71b16ea4,Mccormick-Williams,,779 April Mountain,South Jessica,UT,56115,30.7,46.1
71b16ed8,Alvarez Ltd,Dwight Schrute,6606 Angela Estate Suite 635,East Dustinbury,RI,94009,11.3,17
71b16f08,Gallegos-Powers,,1074 Christensen Parks,Scottburgh,WA,3045,40.5,60.8
71b16f58,"Brown, Marquez and Alexander",,02894 James Ports,Jonesside,NH,10782,214.9,322.4
71b16f8a,Chambers Group,Andy Bernard,28508 Lamb Glens,Wareshire,NE,36891,32.2,48.3
71b16fc6,Oneill-Ayala,Ryan Howard,41359 Matthew Motorway Suite 838,North Jennifer,NE,59585,155.9,233.9
71b16ff8,"Sherman, Kim and Hodges",Stanley Hudson,361 Sabrina Cliffs Suite 807,Adamfurt,AK,99844,90.6,135.9
71b17034,Adams-Small,Stanley Hudson,57735 Nancy Corners,Stevenstown,MS,60111,135,210
71b17066,"Thompson, Andrews and Harper",Stanley Hudson,852 Juarez Expressway Apt. 844,Williamport,AL,41430,100,150
71b17098,"Carlson, Padilla and Price",Meredith Palmer,18233 Hendricks Junctions,Vazquezfurt,WV,31409,115.5,173.3
71b170d4,Foley and Sons,Andy Bernard,032 Jean Unions Apt. 933,North Jared,AL,25432,139.9,209.9
71b17106,Harris Inc,Andy Bernard,51115 Raymond Hollow Apt. 451,Port Jameshaven,OH,11896,102.4,153.5
71b17138,Reynolds Ltd,Andy Bernard,34610 Richardson Alley,Danielsberg,NY,65681,40,60
71b17174,Hood Ltd,,285 Dana Island,Port Jamesview,AK,98550,188.9,283.4
71b171a6,Flores Inc,Dwight Schrute,4881 Stuart Village Suite 040,Vincentchester,OR,42193,34.9,52.4
71b171d8,"Gilmore, Douglas and Walsh",Dwight Schrute,308 Matthews Vista,Port David,NV,84100,117.5,176.3
71b17214,Zimmerman Ltd,Creed Patton,53557 Judy Highway Apt. 877,Harryhaven,NV,77205,188.9,283.4
71b17246,"Sanchez, Fox and Miller",Ryan Howard,072 Gonzalez Land Apt. 781,Lake Rebeccachester,TX,89670,104.5,156.7
71b17278,Parrish-Spencer,Andy Bernard,7601 Rachael Squares,New Angelabury,CT,19921,42,63
71b172a8,Hatfield-Lopez,Pam Beesly,7807 Mack Parks,Robinmouth,NC,33301,135.4,203.1
71b172e6,Johns and Sons,Pam Beesly,4882 Brandon Club,Nelsonbury,IN,79774,150,225
71b17318,Frey PLC,,63323 John Union Apt. 197,Lake Bradside,AR,79410,24.9,37.4
71b17354,Johnson-Fox,,3071 Mcknight Plain Apt. 048,East Shaneland,SC,97022,199.9,299.9
71b17386,Santiago PLC,Stanley Hudson,2357 Christina Vista,South Heather,AR,46359,179.7,269.6
71b173b8,Faulkner-Newton,Dwight Schrute,5957 Foster Field,Kennethside,GA,14478,109.8,164.8
71b173e8,Johnson-Garrett,,503 Shane Trace Apt. 402,Taylorchester,WV,22425,153.3,230
71b17426,"Snyder, Daniels and Calderon",Dwight Schrute,552 Wade Greens,Warrenshire,CT,90057,25.4,38.1
71b17458,Walsh-White,Phyllis Vance,65169 Hicks Branch,East Josephmouth,SD,27181,75.3,113
71b1748a,Oneill-Ayala,Dwight Schrute,41359 Matthew Motorway Suite 838,North Jennifer,NE,59585,109,163.5
71b174ba,Harris-Gibbs,Dwight Schrute,804 Carter Haven Apt. 887,Meyerside,DC,4692,27.5,41.3
71b174f8,Anderson-Adkins,Kevin Malone,982 Lori Shoals Suite 247,Lake Catherine,WI,23596,144.9,217.4
71b17528,King-Smith,Dwight Schrute,7246 Sarah Mills,Andrewport,AZ,94069,100,149.9
71b1755c,Scott-Curry,Creed Patton,056 Powell Fords Apt. 768,South Matthew,CA,80356,149.9,224.8
71b1758c,Hernandez-Brown,Dwight Schrute,383 Tran Garden Suite 625,West Jeremy,AK,80386,87.4,131.1
71b175ca,Jones-Mccormick,,0002 James Summit Suite 068,Williamsside,WY,3139,62.4,93.6
71b175fa,James-Barr,Dwight Schrute,7102 Tate Underpass,Staceybury,AR,28913,94.9,142.4
71b1762e,Powell-Moore,Dwight Schrute,22849 Robinson Orchard,North Reneehaven,MS,10752,69,103.5
71b17668,Jordan Ltd,Phyllis Vance,6919 Michael River Suite 304,Reevesbury,NE,80389,25,37.5
71b1769c,Baker-Hopkins,Stanley Hudson,7147 Donald Station,East James,SC,40293,87.4,131.1
71b176cc,Vargas Inc,Dwight Schrute,2413 Huerta Station Suite 503,Orozcomouth,ND,24886,89.8,134.7
71b1770a,Osborne PLC,,9593 Walker Port Suite 184,Atkinsonview,MN,31756,176,264
71b1773a,"Hicks, Dominguez and Charles",Meredith Palmer,63424 Lisa Motorway Suite 702,South Patriciaport,NE,56911,149.7,224.6
71b17778,Zavala-Wells,Ryan Howard,9118 Bowen Skyway,Michaelborough,SC,93468,77.5,116.3
71b177a8,Davis-Ayers,Dwight Schrute,76010 Stephen Plain Suite 730,Cookborough,WV,34141,113.4,170.1
71b177dc,Bailey-Kennedy,Stanley Hudson,4257 Dennis Manor Apt. 379,Lake Brenda,NJ,70170,82.5,123.7
71b1780c,Romero Group,Andy Bernard,473 Lane Parkways Apt. 193,Donaldside,MA,98867,75,112.5
71b1784a,Bender Group,Stanley Hudson,68780 Brown Islands,North Brianaton,AZ,21570,190,285
71b1787a,Howard Ltd,Creed Patton,018 Harold Oval,Hendersonberg,WV,916,99.7,149.6
71b178ae,Scott and Sons,Kevin Malone,8992 Brittany Viaduct Apt. 839,Harmonside,NY,21707,105,157.5
71b178e8,Espinoza-Hernandez,Andy Bernard,1753 Christopher Plains,Henryport,FL,78360,65,97.5
71b1791c,Reed-Jenkins,Stanley Hudson,6227 Ashley Villages,Flemingberg,NJ,45100,95,142.5
71b1794c,"Oconnell, Haley and Anderson",Stanley Hudson,828 Gay Park,East Micheleside,AZ,48291,57.8,86.7
71b17980,"Martinez, Rodriguez and Hanson",Dwight Schrute,8686 Susan Coves,North Jennifer,ME,73854,75,112.5
71b179ba,Fry-Richmond,Dwight Schrute,770 Gordon Avenue,Gabrielland,IN,7790,71.1,106.7
